ENSG00000228572.7,ENST00000431238.7
ENSG00000022267.19,ENST00000630084.2
ENSG00000022267.19,ENST00000630278.2
ENSG00000022267.19,ENST00000452016.5
ENSG00000022267.19,ENST00000628919.3
ENSG00000022267.19,ENST00000625935.2
ENSG00000022267.19,ENST00000535737.5
ENSG00000022267.19,ENST00000627812.2
ENSG00000022267.19,ENST00000651256.1
ENSG00000022267.19,ENST00000434885.5
ENSG00000022267.19,ENST00000543669.5
ENSG00000022267.19,ENST00000394153.6
ENSG00000022267.19,ENST00000456445.5
ENSG00000022267.19,ENST00000628032.2
ENSG00000022267.19,ENST00000449474.5
ENSG00000022267.19,ENST00000539015.5
ENSG00000022267.19,ENST00000370676.7
ENSG00000022267.19,ENST00000370683.6
ENSG00000022267.19,ENST00000630684.2
ENSG00000022267.19,ENST00000477204.5
ENSG00000022267.19,ENST00000370674.3
ENSG00000022267.19,ENST00000477080.1
ENSG00000022267.19,ENST00000628568.1
ENSG00000022267.19,ENST00000626004.1
ENSG00000022267.19,ENST00000630677.1
ENSG00000129680.16,ENST00000370661.5
ENSG00000129680.16,ENST00000471510.1
ENSG00000129680.16,ENST00000316077.14
ENSG00000129680.16,ENST00000370663.9
ENSG00000129680.16,ENST00000370660.3
ENSG00000129680.16,ENST00000489788.5
ENSG00000129680.16,ENST00000495432.1
ENSG00000129680.16,ENST00000477124.1
ENSG00000230079.1,ENST00000455035.1
ENSG00000156920.11,ENST00000394143.6
ENSG00000156920.11,ENST00000370652.5
ENSG00000156920.11,ENST00000394141.1
ENSG00000102239.5,ENST00000370648.4
ENSG00000102241.12,ENST00000535601.5
ENSG00000102241.12,ENST00000448450.5
ENSG00000102241.12,ENST00000425695.5
ENSG00000102241.12,ENST00000218364.5
ENSG00000102243.13,ENST00000370634.8
ENSG00000102243.13,ENST00000440515.5
ENSG00000102243.13,ENST00000456412.1
ENSG00000102243.13,ENST00000470358.1
ENSG00000216060.1,ENST00000401241.1
ENSG00000199424.1,ENST00000362554.1
ENSG00000252320.1,ENST00000516511.1
ENSG00000233093.7,ENST00000454385.7
ENSG00000233093.7,ENST00000429841.1
ENSG00000233093.7,ENST00000656219.1
ENSG00000233093.7,ENST00000427517.1
ENSG00000102245.9,ENST00000370629.7
ENSG00000102245.9,ENST00000695724.1
ENSG00000102245.9,ENST00000695725.1
ENSG00000102245.9,ENST00000695726.1
ENSG00000102245.9,ENST00000370628.2
ENSG00000102245.9,ENST00000695727.1
ENSG00000102245.9,ENST00000695728.1
ENSG00000102245.9,ENST00000695729.1
ENSG00000129675.16,ENST00000370620.5
ENSG00000129675.16,ENST00000370622.5
ENSG00000129675.16,ENST00000250617.7
ENSG00000212510.1,ENST00000391208.1
ENSG00000271339.1,ENST00000605245.1
ENSG00000231164.1,ENST00000429441.1
ENSG00000225125.2,ENST00000413361.2
ENSG00000202279.1,ENST00000365409.1
ENSG00000232611.1,ENST00000435597.1
ENSG00000225400.1,ENST00000427490.1
ENSG00000147274.14,ENST00000561733.5
ENSG00000147274.14,ENST00000431446.7
ENSG00000147274.14,ENST00000496459.2
ENSG00000147274.14,ENST00000568578.5
ENSG00000147274.14,ENST00000419968.6
ENSG00000147274.14,ENST00000464781.5
ENSG00000147274.14,ENST00000320676.11
ENSG00000147274.14,ENST00000562646.5
ENSG00000147274.14,ENST00000565438.1
ENSG00000147274.14,ENST00000567262.5
ENSG00000147274.14,ENST00000563370.1
ENSG00000147274.14,ENST00000565907.1
ENSG00000206979.1,ENST00000384252.1
ENSG00000234062.9,ENST00000650669.2
ENSG00000234062.9,ENST00000687469.1
ENSG00000234062.9,ENST00000685929.1
ENSG00000234062.9,ENST00000685550.1
ENSG00000234062.9,ENST00000431464.6
ENSG00000234062.9,ENST00000424306.5
ENSG00000234062.9,ENST00000687978.1
ENSG00000234062.9,ENST00000688713.1
ENSG00000234062.9,ENST00000693626.1
ENSG00000234062.9,ENST00000686432.1
ENSG00000234062.9,ENST00000693698.1
ENSG00000234062.9,ENST00000426943.4
ENSG00000234062.9,ENST00000438602.5
ENSG00000234062.9,ENST00000440604.2
ENSG00000232379.1,ENST00000439143.1
ENSG00000237307.2,ENST00000426911.2
ENSG00000165370.3,ENST00000651716.2
ENSG00000214748.2,ENST00000442158.1
ENSG00000237584.1,ENST00000419413.1
ENSG00000224765.2,ENST00000456631.1
ENSG00000224765.2,ENST00000690456.1
ENSG00000224765.2,ENST00000689992.1
ENSG00000224765.2,ENST00000442841.1
ENSG00000156925.12,ENST00000287538.10
ENSG00000156925.12,ENST00000370606.3
ENSG00000156925.12,ENST00000478471.1
ENSG00000283692.2,ENST00000637564.1
ENSG00000283692.2,ENST00000636095.1
ENSG00000283692.2,ENST00000668975.1
ENSG00000283692.2,ENST00000637685.1
ENSG00000239579.3,ENST00000460434.3
ENSG00000229562.1,ENST00000416133.1
ENSG00000222114.1,ENST00000410182.1
ENSG00000252163.1,ENST00000516354.1
ENSG00000183981.8,ENST00000418272.1
ENSG00000214930.2,ENST00000399259.2
ENSG00000285989.1,ENST00000649196.1
ENSG00000129682.16,ENST00000315930.11
ENSG00000129682.16,ENST00000305414.8
ENSG00000129682.16,ENST00000441825.8
ENSG00000129682.16,ENST00000626909.2
ENSG00000129682.16,ENST00000436198.5
ENSG00000129682.16,ENST00000455663.5
ENSG00000129682.16,ENST00000448673.1
ENSG00000129682.16,ENST00000421460.1
ENSG00000232183.1,ENST00000411940.1
ENSG00000207800.3,ENST00000385065.3
ENSG00000226031.5,ENST00000446383.5
ENSG00000226031.5,ENST00000438238.1
ENSG00000235975.1,ENST00000433780.1
ENSG00000173954.8,ENST00000309296.5
ENSG00000232549.1,ENST00000442297.1
ENSG00000101981.12,ENST00000218099.7
ENSG00000101981.12,ENST00000479617.2
ENSG00000101981.12,ENST00000394090.2
ENSG00000101981.12,ENST00000643157.1
ENSG00000101977.21,ENST00000370576.9
ENSG00000101977.21,ENST00000520602.6
ENSG00000101977.21,ENST00000437564.5
ENSG00000101977.21,ENST00000536274.5
ENSG00000101977.21,ENST00000414978.5
ENSG00000101977.21,ENST00000446225.5
ENSG00000101977.21,ENST00000519895.5
ENSG00000101977.21,ENST00000370573.8
ENSG00000101977.21,ENST00000338585.6
ENSG00000101977.21,ENST00000483690.1
ENSG00000238485.1,ENST00000458890.1
ENSG00000101974.15,ENST00000370557.5
ENSG00000101974.15,ENST00000682941.1
ENSG00000101974.15,ENST00000433868.5
ENSG00000101974.15,ENST00000327569.7
ENSG00000101974.15,ENST00000361648.6
ENSG00000101974.15,ENST00000450801.1
ENSG00000101974.15,ENST00000460773.5
ENSG00000101974.15,ENST00000422228.1
ENSG00000101974.15,ENST00000485626.1
ENSG00000221375.1,ENST00000408448.1
ENSG00000252719.1,ENST00000516910.1
ENSG00000207633.3,ENST00000384901.3
ENSG00000203933.3,ENST00000370540.2
ENSG00000233145.1,ENST00000417426.1
ENSG00000214653.4,ENST00000416838.1
ENSG00000241248.3,ENST00000482164.3
ENSG00000230707.3,ENST00000453380.3
ENSG00000231110.1,ENST00000458577.1
ENSG00000224942.1,ENST00000420490.1
ENSG00000275268.1,ENST00000517224.2
ENSG00000225758.1,ENST00000419392.1
ENSG00000134595.9,ENST00000370536.5
ENSG00000230668.2,ENST00000455153.1
ENSG00000230668.2,ENST00000668884.1
ENSG00000203930.13,ENST00000607004.7
ENSG00000203930.13,ENST00000649192.2
ENSG00000203930.13,ENST00000660897.1
ENSG00000203930.13,ENST00000648200.2
ENSG00000203930.13,ENST00000649335.2
ENSG00000203930.13,ENST00000498732.8
ENSG00000203930.13,ENST00000648508.1
ENSG00000203930.13,ENST00000659304.1
ENSG00000203930.13,ENST00000648186.1
ENSG00000203930.13,ENST00000649333.1
ENSG00000203930.13,ENST00000370535.8
ENSG00000203930.13,ENST00000648876.1
ENSG00000203930.13,ENST00000650626.1
ENSG00000203930.13,ENST00000647949.1
ENSG00000203930.13,ENST00000649160.1
ENSG00000203930.13,ENST00000649329.1
ENSG00000203930.13,ENST00000650090.1
ENSG00000203930.13,ENST00000650128.1
ENSG00000203930.13,ENST00000650158.2
ENSG00000203930.13,ENST00000602830.2
ENSG00000203930.13,ENST00000649535.1
ENSG00000203930.13,ENST00000647853.1
ENSG00000203930.13,ENST00000658451.1
ENSG00000203930.13,ENST00000625883.2
ENSG00000203930.13,ENST00000650438.1
ENSG00000203930.13,ENST00000669839.1
ENSG00000203930.13,ENST00000602535.2
ENSG00000203930.13,ENST00000650391.2
ENSG00000203930.13,ENST00000648347.1
ENSG00000288642.1,ENST00000674533.1
ENSG00000221081.1,ENST00000408154.1
ENSG00000229269.1,ENST00000413328.1
ENSG00000227234.2,ENST00000449283.2
ENSG00000182195.9,ENST00000670989.1
ENSG00000182195.9,ENST00000370526.5
ENSG00000182195.9,ENST00000460721.1
ENSG00000207041.1,ENST00000384314.1
ENSG00000214925.3,ENST00000399253.3
ENSG00000277215.2,ENST00000665569.1
ENSG00000277215.2,ENST00000666172.1
ENSG00000277215.2,ENST00000664367.1
ENSG00000277215.2,ENST00000666501.1
ENSG00000277215.2,ENST00000662492.1
ENSG00000277215.2,ENST00000622372.1
ENSG00000198573.7,ENST00000358993.3
ENSG00000213423.4,ENST00000257020.7
ENSG00000227779.1,ENST00000425910.1
ENSG00000198021.7,ENST00000370519.3
ENSG00000203926.5,ENST00000370518.4
ENSG00000223438.1,ENST00000412163.1
ENSG00000196406.4,ENST00000370515.3
ENSG00000165509.13,ENST00000298296.1
ENSG00000165509.13,ENST00000443323.2
ENSG00000165509.13,ENST00000483584.5
ENSG00000165509.13,ENST00000544766.5
ENSG00000165509.13,ENST00000409007.1
ENSG00000155495.9,ENST00000285879.5
ENSG00000155495.9,ENST00000406005.2
ENSG00000288098.1,ENST00000664519.1
ENSG00000236205.1,ENST00000412173.1
ENSG00000225469.3,ENST00000423985.1
ENSG00000250625.1,ENST00000503029.1
ENSG00000046774.10,ENST00000247452.4
ENSG00000275508.1,ENST00000618738.1
ENSG00000201000.1,ENST00000364130.1
ENSG00000189326.4,ENST00000446864.1
ENSG00000189326.4,ENST00000370504.3
ENSG00000202473.1,ENST00000365603.1
ENSG00000199878.1,ENST00000363008.1
ENSG00000227303.1,ENST00000431432.1
ENSG00000226064.1,ENST00000421501.1
ENSG00000235539.1,ENST00000446251.1
ENSG00000230130.1,ENST00000457230.1
ENSG00000189252.4,ENST00000370503.2
ENSG00000179542.16,ENST00000596188.2
ENSG00000179542.16,ENST00000356928.2
ENSG00000179542.16,ENST00000338017.8
ENSG00000213924.3,ENST00000396845.3
ENSG00000268988.1,ENST00000598475.1
ENSG00000225970.1,ENST00000423667.1
ENSG00000235729.1,ENST00000448562.1
ENSG00000276380.2,ENST00000618570.1
ENSG00000224630.2,ENST00000436312.2
ENSG00000235598.1,ENST00000441721.1
ENSG00000215054.3,ENST00000457130.2
ENSG00000201912.1,ENST00000365042.1
ENSG00000233548.1,ENST00000448560.1
ENSG00000234712.1,ENST00000414071.1
ENSG00000203923.5,ENST00000370493.4
ENSG00000231093.1,ENST00000443260.1
ENSG00000286085.1,ENST00000650977.1
ENSG00000270709.1,ENST00000603091.1
ENSG00000279585.1,ENST00000625029.1
ENSG00000185985.11,ENST00000335565.6
ENSG00000185985.11,ENST00000370490.1
ENSG00000252219.2,ENST00000516410.2
ENSG00000216075.1,ENST00000401256.1
ENSG00000216005.1,ENST00000401186.1
ENSG00000215943.1,ENST00000401124.1
ENSG00000216098.1,ENST00000401279.1
ENSG00000216064.1,ENST00000401245.1
ENSG00000216056.1,ENST00000401237.1
ENSG00000201594.1,ENST00000364724.1
ENSG00000234748.1,ENST00000421173.1
ENSG00000226388.1,ENST00000446870.1
ENSG00000231686.1,ENST00000445173.1
ENSG00000235699.3,ENST00000438525.3
ENSG00000224440.2,ENST00000458472.2
ENSG00000289591.1,ENST00000687777.1
ENSG00000289591.1,ENST00000688745.1
ENSG00000289591.1,ENST00000692819.1
ENSG00000289591.1,ENST00000687096.1
ENSG00000289591.1,ENST00000690839.1
ENSG00000289591.1,ENST00000685728.1
ENSG00000289591.1,ENST00000687562.1
ENSG00000289591.1,ENST00000690621.1
ENSG00000225660.1,ENST00000421282.1
ENSG00000271660.1,ENST00000603634.1
ENSG00000284377.1,ENST00000639829.1
ENSG00000216171.1,ENST00000401352.1
ENSG00000207871.2,ENST00000385136.2
ENSG00000207873.1,ENST00000385138.1
ENSG00000207984.1,ENST00000385249.1
ENSG00000207731.1,ENST00000384998.1
ENSG00000207969.1,ENST00000385234.1
ENSG00000207589.1,ENST00000384857.1
ENSG00000252583.2,ENST00000516774.2
ENSG00000212013.1,ENST00000390724.1
ENSG00000212014.1,ENST00000390725.1
ENSG00000208000.1,ENST00000385265.1
ENSG00000207641.1,ENST00000384909.1
ENSG00000207868.1,ENST00000385133.1
ENSG00000287017.1,ENST00000658633.1
ENSG00000207866.1,ENST00000385131.1
ENSG00000207867.1,ENST00000385132.1
ENSG00000274579.1,ENST00000610899.1
ENSG00000228855.1,ENST00000450437.1
ENSG00000227505.1,ENST00000458303.1
ENSG00000271175.1,ENST00000605108.1
ENSG00000202051.1,ENST00000365181.1
ENSG00000287796.1,ENST00000654189.1
ENSG00000227083.1,ENST00000456072.1
ENSG00000268066.5,ENST00000594922.5
ENSG00000268066.5,ENST00000596112.5
ENSG00000268066.5,ENST00000598667.1
ENSG00000268066.5,ENST00000601841.1
ENSG00000274086.1,ENST00000613724.1
ENSG00000102081.16,ENST00000370475.9
ENSG00000102081.16,ENST00000218200.12
ENSG00000102081.16,ENST00000370471.7
ENSG00000102081.16,ENST00000440235.6
ENSG00000102081.16,ENST00000616614.4
ENSG00000102081.16,ENST00000370477.5
ENSG00000102081.16,ENST00000334557.10
ENSG00000102081.16,ENST00000439526.6
ENSG00000102081.16,ENST00000687593.1
ENSG00000102081.16,ENST00000691214.1
ENSG00000102081.16,ENST00000685491.1
ENSG00000102081.16,ENST00000691111.1
ENSG00000102081.16,ENST00000692108.1
ENSG00000102081.16,ENST00000621453.5
ENSG00000102081.16,ENST00000495717.6
ENSG00000102081.16,ENST00000616382.5
ENSG00000102081.16,ENST00000492846.2
ENSG00000102081.16,ENST00000689570.1
ENSG00000102081.16,ENST00000691793.1
ENSG00000102081.16,ENST00000693452.1
ENSG00000102081.16,ENST00000690137.1
ENSG00000102081.16,ENST00000689517.1
ENSG00000102081.16,ENST00000621447.1
ENSG00000102081.16,ENST00000693512.1
ENSG00000102081.16,ENST00000690216.1
ENSG00000102081.16,ENST00000686086.1
ENSG00000102081.16,ENST00000692091.1
ENSG00000102081.16,ENST00000475038.3
ENSG00000102081.16,ENST00000370470.5
ENSG00000102081.16,ENST00000621987.5
ENSG00000102081.16,ENST00000693079.1
ENSG00000102081.16,ENST00000620828.4
ENSG00000102081.16,ENST00000643620.1
ENSG00000102081.16,ENST00000611273.1
ENSG00000102081.16,ENST00000478848.1
ENSG00000236337.1,ENST00000441414.1
ENSG00000176988.9,ENST00000370467.8
ENSG00000176988.9,ENST00000489034.2
ENSG00000201285.1,ENST00000364415.1
ENSG00000219507.4,ENST00000498161.1
ENSG00000233467.2,ENST00000411473.1
ENSG00000176970.8,ENST00000446092.2
ENSG00000237741.1,ENST00000456981.1
ENSG00000155966.14,ENST00000370460.7
ENSG00000155966.14,ENST00000342251.7
ENSG00000155966.14,ENST00000370458.5
ENSG00000155966.14,ENST00000370457.9
ENSG00000155966.14,ENST00000671877.1
ENSG00000155966.14,ENST00000286437.7
ENSG00000155966.14,ENST00000673378.1
ENSG00000223516.1,ENST00000435346.1
ENSG00000222313.1,ENST00000410381.1
ENSG00000242186.2,ENST00000673938.1
ENSG00000242186.2,ENST00000498002.1
ENSG00000287585.1,ENST00000653668.1
ENSG00000010404.18,ENST00000340855.11
ENSG00000010404.18,ENST00000466323.5
ENSG00000010404.18,ENST00000370441.8
ENSG00000010404.18,ENST00000490775.5
ENSG00000010404.18,ENST00000464251.5
ENSG00000010404.18,ENST00000466019.1
ENSG00000010404.18,ENST00000428056.6
ENSG00000010404.18,ENST00000521702.1
ENSG00000241489.8,ENST00000651111.1
ENSG00000241489.8,ENST00000422081.6
ENSG00000241489.8,ENST00000441880.1
ENSG00000241489.8,ENST00000427113.2
ENSG00000238039.1,ENST00000370438.2
ENSG00000176289.4,ENST00000324799.4
ENSG00000241769.7,ENST00000412882.5
ENSG00000241769.7,ENST00000618757.4
ENSG00000241769.7,ENST00000437981.5
ENSG00000241769.7,ENST00000596412.6
ENSG00000241769.7,ENST00000431025.1
ENSG00000241769.7,ENST00000430173.1
ENSG00000241769.7,ENST00000451969.1
ENSG00000241769.7,ENST00000447209.5
ENSG00000241769.7,ENST00000609161.5
ENSG00000241769.7,ENST00000618820.1
ENSG00000241769.7,ENST00000608616.5
ENSG00000241769.7,ENST00000431214.5
ENSG00000241769.7,ENST00000608342.5
ENSG00000241769.7,ENST00000609314.5
ENSG00000241769.7,ENST00000609651.5
ENSG00000241769.7,ENST00000608355.1
ENSG00000197620.11,ENST00000431132.6
ENSG00000197620.11,ENST00000450602.6
ENSG00000197620.11,ENST00000441248.5
ENSG00000197620.11,ENST00000423421.5
ENSG00000197620.11,ENST00000423540.6
ENSG00000197620.11,ENST00000434353.6
ENSG00000197620.11,ENST00000393985.8
ENSG00000197620.11,ENST00000514208.5
ENSG00000197620.11,ENST00000448332.1
ENSG00000197620.11,ENST00000428236.5
ENSG00000197620.11,ENST00000422892.2
ENSG00000197620.11,ENST00000359293.5
ENSG00000283697.3,ENST00000431993.4
ENSG00000267978.6,ENST00000595065.6
ENSG00000267978.6,ENST00000593349.5
ENSG00000267978.6,ENST00000602102.5
ENSG00000267978.6,ENST00000594744.1
ENSG00000268738.3,ENST00000598963.3
ENSG00000269556.9,ENST00000616857.4
ENSG00000269556.9,ENST00000612022.1
ENSG00000269556.9,ENST00000600449.8
ENSG00000269556.9,ENST00000611119.4
ENSG00000269556.9,ENST00000502858.3
ENSG00000269556.9,ENST00000502618.5
ENSG00000269556.9,ENST00000507237.5
ENSG00000269556.9,ENST00000502900.2
ENSG00000269556.9,ENST00000517359.1
ENSG00000269556.9,ENST00000511776.1
ENSG00000229322.1,ENST00000456494.1
ENSG00000185247.15,ENST00000412632.6
ENSG00000185247.15,ENST00000518694.1
ENSG00000185247.15,ENST00000333104.8
ENSG00000185247.15,ENST00000355220.6
ENSG00000228833.1,ENST00000422068.1
ENSG00000223377.1,ENST00000436499.1
ENSG00000231694.1,ENST00000424803.1
ENSG00000235254.3,ENST00000524311.1
ENSG00000171116.7,ENST00000370416.4
ENSG00000123584.7,ENST00000243314.5
ENSG00000224732.1,ENST00000436482.1
ENSG00000229829.1,ENST00000424782.1
ENSG00000280752.1,ENST00000629221.1
ENSG00000230899.1,ENST00000427671.1
ENSG00000156009.10,ENST00000535454.5
ENSG00000156009.10,ENST00000542674.5
ENSG00000156009.10,ENST00000286482.6
ENSG00000156009.10,ENST00000345830.3
ENSG00000156009.10,ENST00000493910.1
ENSG00000197021.9,ENST00000462691.5
ENSG00000197021.9,ENST00000370406.8
ENSG00000197021.9,ENST00000355203.6
ENSG00000197021.9,ENST00000370404.5
ENSG00000197021.9,ENST00000370409.7
ENSG00000197021.9,ENST00000483447.1
ENSG00000197021.9,ENST00000497550.1
ENSG00000283463.2,ENST00000457775.3
ENSG00000235703.7,ENST00000670799.1
ENSG00000235703.7,ENST00000425602.2
ENSG00000235703.7,ENST00000654890.1
ENSG00000235703.7,ENST00000449111.5
ENSG00000235703.7,ENST00000690321.1
ENSG00000235703.7,ENST00000458274.1
ENSG00000235703.7,ENST00000444489.5
ENSG00000235703.7,ENST00000669126.1
ENSG00000235703.7,ENST00000450989.5
ENSG00000235703.7,ENST00000452864.2
ENSG00000235703.7,ENST00000671125.1
ENSG00000235703.7,ENST00000432696.1
ENSG00000235703.7,ENST00000455777.1
ENSG00000235703.7,ENST00000413076.2
ENSG00000183171.5,ENST00000332359.5
ENSG00000252454.3,ENST00000516645.3
ENSG00000234825.3,ENST00000457831.1
ENSG00000013619.15,ENST00000468306.1
ENSG00000013619.15,ENST00000262858.8
ENSG00000013619.15,ENST00000683453.1
ENSG00000013619.15,ENST00000426613.5
ENSG00000013619.15,ENST00000682016.1
ENSG00000013619.15,ENST00000682253.1
ENSG00000013619.15,ENST00000683696.1
ENSG00000013619.15,ENST00000370401.7
ENSG00000013619.15,ENST00000432680.7
ENSG00000013619.15,ENST00000358892.7
ENSG00000013619.15,ENST00000464149.1
ENSG00000171100.16,ENST00000685944.1
ENSG00000171100.16,ENST00000692638.1
ENSG00000171100.16,ENST00000688152.1
ENSG00000171100.16,ENST00000691232.1
ENSG00000171100.16,ENST00000684910.1
ENSG00000171100.16,ENST00000689810.1
ENSG00000171100.16,ENST00000690351.1
ENSG00000171100.16,ENST00000691851.1
ENSG00000171100.16,ENST00000691686.1
ENSG00000171100.16,ENST00000693422.1
ENSG00000171100.16,ENST00000687365.1
ENSG00000171100.16,ENST00000370396.7
ENSG00000171100.16,ENST00000692015.1
ENSG00000171100.16,ENST00000370393.5
ENSG00000171100.16,ENST00000692852.1
ENSG00000171100.16,ENST00000306167.11
ENSG00000171100.16,ENST00000490530.1
ENSG00000171100.16,ENST00000689694.1
ENSG00000171100.16,ENST00000690282.1
ENSG00000171100.16,ENST00000688403.1
ENSG00000171100.16,ENST00000689314.1
ENSG00000171100.16,ENST00000685439.1
ENSG00000171100.16,ENST00000692915.1
ENSG00000171100.16,ENST00000687215.1
ENSG00000171100.16,ENST00000691482.1
ENSG00000171100.16,ENST00000686212.1
ENSG00000063601.17,ENST00000493995.6
ENSG00000063601.17,ENST00000439546.6
ENSG00000063601.17,ENST00000429965.6
ENSG00000063601.17,ENST00000434699.6
ENSG00000063601.17,ENST00000485376.5
ENSG00000063601.17,ENST00000370390.7
ENSG00000063601.17,ENST00000490316.6
ENSG00000063601.17,ENST00000542156.5
ENSG00000063601.17,ENST00000445323.7
ENSG00000063601.17,ENST00000436701.5
ENSG00000063601.17,ENST00000438018.5
ENSG00000063601.17,ENST00000488357.1
ENSG00000063601.17,ENST00000493480.1
ENSG00000063601.17,ENST00000370387.2
ENSG00000102181.21,ENST00000370377.8
ENSG00000102181.21,ENST00000346693.8
ENSG00000102181.21,ENST00000437787.6
ENSG00000102181.21,ENST00000613030.4
ENSG00000102181.21,ENST00000355149.8
ENSG00000102181.21,ENST00000466436.5
ENSG00000102181.21,ENST00000634795.1
ENSG00000102181.21,ENST00000418547.2
ENSG00000102181.21,ENST00000491877.1
ENSG00000228728.1,ENST00000430535.1
ENSG00000230153.5,ENST00000437772.5
ENSG00000230153.5,ENST00000424539.1
ENSG00000222796.1,ENST00000410864.1
ENSG00000029993.15,ENST00000419110.5
ENSG00000029993.15,ENST00000325307.12
ENSG00000029993.15,ENST00000455596.5
ENSG00000029993.15,ENST00000448905.6
ENSG00000029993.15,ENST00000430118.1
ENSG00000230508.1,ENST00000424919.1
ENSG00000270916.1,ENST00000603116.1
ENSG00000212595.1,ENST00000391293.1
ENSG00000265789.1,ENST00000579077.1
ENSG00000234696.1,ENST00000454196.1
ENSG00000102195.10,ENST00000218316.4
ENSG00000269993.1,ENST00000602313.1
ENSG00000228717.1,ENST00000458074.1
ENSG00000278724.1,ENST00000615501.1
ENSG00000287918.2,ENST00000668689.1
ENSG00000287918.2,ENST00000664935.1
ENSG00000287918.2,ENST00000664896.1
ENSG00000287918.2,ENST00000660681.2
ENSG00000160131.14,ENST00000477649.1
ENSG00000160131.14,ENST00000370361.5
ENSG00000160131.14,ENST00000330374.7
ENSG00000270052.1,ENST00000602419.1
ENSG00000214915.3,ENST00000454307.1
ENSG00000166049.11,ENST00000370357.5
